"Week Ending Date","State","Observed Number","Upper Bound Threshold","Exceeds Threshold","Average Expected Count","Excess Estimate","Total Excess Estimate","Percent Excess Estimate","Year","Type","Outcome","Suppress","Note"
"2020-11-21","Tennessee","1,589","1,617","false","1,517","72","7,882","4.74487760023","2020","Predicted (weighted)","All causes, excluding COVID-19",,
"2020-11-28","Tennessee","1,467","1,636","false","1,532","0","7,882","0","2020","Predicted (weighted)","All causes, excluding COVID-19",,
"2020-12-05","Tennessee","1,672","1,649","true","1,547","125","7,882","8.07961647088","2020","Predicted (weighted)","All causes, excluding COVID-19",,
"2020-12-12","Tennessee","1,659","1,657","true","1,555","104","7,882","6.68705762135","2020","Predicted (weighted)","All causes, excluding COVID-19",,
"2020-12-19","Tennessee","1,571","1,662","false","1,565","6","7,882","0.38342650422","2020","Predicted (weighted)","All causes, excluding COVID-19",,
"2020-12-26","Tennessee","1,660","1,678","false","1,580","80","7,882","5.06424058414","2020","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-01-02","Tennessee","1,688","1,685","true","1,590","98","7,882","6.16247395972","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-01-09","Tennessee","1,656","1,676","false","1,592","64","7,882","4.02074967992","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-01-16","Tennessee","1,629","1,681","false","1,601","28","7,882","1.74848646848","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-01-23","Tennessee","1,657","1,686","false","1,604","53","7,882","3.30362337054","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-01-30","Tennessee","1,589","1,683","false","1,601","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-02-06","Tennessee","1,605","1,685","false","1,601","4","7,882","0.24979292297","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-02-13","Tennessee","1,529","1,682","false","1,602","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-02-20","Tennessee","1,551","1,677","false","1,596","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-02-27","Tennessee","1,583","1,669","false","1,588","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-03-06","Tennessee","1,509","1,664","false","1,581","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-03-13","Tennessee","1,449","1,659","false","1,577","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-03-20","Tennessee","1,481","1,655","false","1,570","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-03-27","Tennessee","1,529","1,638","false","1,556","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-04-03","Tennessee","1,464","1,633","false","1,549","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-04-10","Tennessee","1,565","1,627","false","1,544","21","7,882","1.35990896017","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-04-17","Tennessee","1,512","1,622","false","1,536","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-04-24","Tennessee","1,546","1,615","false","1,531","15","7,882","0.97963219158","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-05-01","Tennessee","1,534","1,608","false","1,525","9","7,882","0.59028020696","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-05-08","Tennessee","1,531","1,593","false","1,513","18","7,882","1.18997755605","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-05-15","Tennessee","1,526","1,577","false","1,498","28","7,882","1.86872569235","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-05-22","Tennessee","1,471","1,570","false","1,490","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-05-29","Tennessee","1,461","1,562","false","1,482","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-06-05","Tennessee","1,479","1,551","false","1,476","3","7,882","0.20329960279","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-06-12","Tennessee","1,610","1,546","true","1,469","141","7,882","9.59546924357","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-06-19","Tennessee","1,533","1,544","false","1,468","65","7,882","4.42746541021","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-06-26","Tennessee","1,514","1,538","false","1,462","52","7,882","3.55691141813","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-07-03","Tennessee","1,482","1,535","false","1,458","24","7,882","1.64558655073","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-07-10","Tennessee","1,412","1,530","false","1,453","0","7,882","0","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-07-17","Tennessee","1,473","1,524","false","1,448","25","7,882","1.7270383488","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-07-24","Tennessee","1,482","1,518","false","1,442","40","7,882","2.77373997613","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-07-31","Tennessee","1,505","1,510","false","1,436","69","7,882","4.80594028221","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-08-07","Tennessee","1,547","1,520","true","1,444","103","7,882","7.13363428047","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-08-14","Tennessee","1,520","1,521","false","1,444","76","7,882","5.26138692002","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-08-21","Tennessee","1,581","1,524","true","1,447","134","7,882","9.25869180852","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-08-28","Tennessee","1,604","1,525","true","1,450","154","7,882","10.62045695006","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-09-04","Tennessee","1,636","1,529","true","1,451","185","7,882","12.74701221124","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-09-11","Tennessee","1,655","1,530","true","1,455","200","7,882","13.74690934863","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-09-18","Tennessee","1,625","1,531","true","1,454","171","7,882","11.75764763826","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-09-25","Tennessee","1,636","1,532","true","1,457","179","7,882","12.28765827499","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-10-02","Tennessee","1,592","1,544","true","1,465","127","7,882","8.66680525328","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-10-09","Tennessee","1,592","1,553","true","1,473","119","7,882","8.0811849632","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-10-16","Tennessee","1,480","1,558","false","1,479","1","7,882","0.06761020221","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-10-23","Tennessee","1,542","1,568","false","1,488","54","7,882","3.62815721502","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-10-30","Tennessee","1,524","1,577","false","1,494","30","7,882","2.00794284859","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-11-06","Tennessee","1,565","1,592","false","1,505","60","7,882","3.98701976053","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-11-13","Tennessee","1,620","1,605","true","1,517","103","7,882","6.7891232365","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-11-20","Tennessee","1,633","1,612","true","1,528","105","7,882","6.87383618449","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-11-27","Tennessee","1,611","1,643","false","1,550","61","7,882","3.9353922911","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-12-04","Tennessee","1,698","1,657","true","1,564","134","7,882","8.5669410657","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-12-11","Tennessee","1,734","1,675","true","1,583","151","7,882","9.53968947403","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-12-18","Tennessee","1,679","1,681","false","1,594","85","7,882","5.33377523596","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2021-12-25","Tennessee","1,644","1,696","false","1,609","35","7,882","2.17502443086","2021","Predicted (weighted)","All causes, excluding COVID-19",,
"2022-01-01","Tennessee","1,661","1,708","false","1,623","38","7,882","2.34080990138","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-01-08","Tennessee","1,739","1,713","true","1,629","110","7,882","6.75256901508","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-01-15","Tennessee","1,733","1,715","true","1,634","99","7,882","6.05776782224","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-01-22","Tennessee","1,642","1,719","false","1,635","7","7,882","0.42819052821","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-01-29","Tennessee","1,774","1,719","true","1,636","138","7,882","8.4336594408","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-02-05","Tennessee","1,705","1,721","false","1,636","69","7,882","4.21827192349","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-02-12","Tennessee","1,654","1,715","false","1,631","23","7,882","1.41003378375","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-02-19","Tennessee","1,599","1,715","false","1,632","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-02-26","Tennessee","1,589","1,711","false","1,628","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-03-05","Tennessee","1,604","1,707","false","1,623","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-03-12","Tennessee","1,520","1,704","false","1,619","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-03-19","Tennessee","1,564","1,697","false","1,612","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-03-26","Tennessee","1,435","1,682","false","1,600","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-02","Tennessee","1,562","1,675","false","1,589","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-09","Tennessee","1,580","1,665","false","1,578","2","7,882","0.12673872927","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-16","Tennessee","1,515","1,660","false","1,571","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-23","Tennessee","1,468","1,654","false","1,567","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-30","Tennessee","1,459","1,644","false","1,558","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-05-07","Tennessee","1,514","1,635","false","1,548","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-05-14","Tennessee","1,498","1,628","false","1,540","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-05-21","Tennessee","1,511","1,608","false","1,523","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-05-28","Tennessee","1,425","1,595","false","1,512","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-06-04","Tennessee","1,419","1,590","false","1,508","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-06-11","Tennessee","1,587","1,589","false","1,505","82","7,882","5.44687912977","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-06-18","Tennessee","1,579","1,578","true","1,498","81","7,882","5.40567974381","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-06-25","Tennessee","1,521","1,575","false","1,495","26","7,882","1.73929558055","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-02","Tennessee","1,424","1,576","false","1,495","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-09","Tennessee","1,484","1,576","false","1,491","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-16","Tennessee","1,438","1,568","false","1,487","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-23","Tennessee","1,475","1,564","false","1,485","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-30","Tennessee","1,448","1,555","false","1,477","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-08-06","Tennessee","1,507","1,561","false","1,479","28","7,882","1.89276994557","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-08-13","Tennessee","1,518","1,559","false","1,478","40","7,882","2.70609869003","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-08-20","Tennessee","1,405","1,558","false","1,478","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-08-27","Tennessee","1,486","1,555","false","1,477","9","7,882","0.60914492956","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2020-12-19","United States","82,944","60,783","true","58,471","24,473","1,356,583","41.85499177915","2020","Unweighted","All causes",,
"2022-09-03","Tennessee","1,548","1,562","false","1,479","69","7,882","4.6645522269","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-09-10","Tennessee","1,508","1,563","false","1,483","25","7,882","1.68552589864","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-09-17","Tennessee","1,528","1,568","false","1,487","41","7,882","2.75720089224","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-09-24","Tennessee","1,494","1,565","false","1,487","7","7,882","0.4708011201","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-01","Tennessee","1,565","1,577","false","1,495","70","7,882","4.68342796128","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-08","Tennessee","1,529","1,596","false","1,512","17","7,882","1.12414059197","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-15","Tennessee","1,529","1,606","false","1,520","9","7,882","0.59212251707","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-22","Tennessee","1,568","1,610","false","1,525","43","7,882","2.82020482063","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-29","Tennessee","1,498","1,630","false","1,539","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-11-05","Tennessee","1,605","1,638","false","1,544","61","7,882","3.95146047138","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-11-12","Tennessee","1,527","1,655","false","1,558","0","7,882","0","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-11-19","Tennessee","1,593","1,670","false","1,573","20","7,882","1.27180891461","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-11-26","Tennessee","1,679","1,689","false","1,588","91","7,882","5.72927488761","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-12-03","Tennessee","1,752","1,709","true","1,609","143","7,882","8.88882230784","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-12-10","Tennessee","1,729","1,725","true","1,627","102","7,882","6.2693552703","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-12-17","Tennessee","1,697","1,734","false","1,638","59","7,882","3.60090303766","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-12-24","Tennessee","1,694","1,747","false","1,655","39","7,882","2.35710529527","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-12-31","Tennessee","1,753","1,758","false","1,668","85","7,882","5.09669331614","2022","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-01-07","Tennessee","1,712","1,765","false","1,676","36","7,882","2.14763027534","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-01-14","Tennessee","1,659","1,767","false","1,680","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-01-21","Tennessee","1,582","1,766","false","1,679","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-01-28","Tennessee","1,630","1,766","false","1,679","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-02-04","Tennessee","1,622","1,767","false","1,679","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-02-11","Tennessee","1,560","1,762","false","1,673","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-02-18","Tennessee","1,537","1,760","false","1,671","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-02-25","Tennessee","1,549","1,754","false","1,667","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-03-04","Tennessee","1,533","1,747","false","1,659","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-03-11","Tennessee","1,548","1,741","false","1,650","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Weights may be too low to account for underreporting, numbers of deaths are likely underestimated."
"2023-03-18","Tennessee","1,605","1,734","false","1,644","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-03-25","Tennessee","1,592","1,722","false","1,634","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-04-01","Tennessee","1,587","1,719","false","1,625","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-04-08","Tennessee","1,502","1,708","false","1,615","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-04-15","Tennessee","1,560","1,701","false","1,607","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-04-22","Tennessee","1,581","1,689","false","1,597","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-04-29","Tennessee","1,520","1,682","false","1,591","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-05-06","Tennessee","1,532","1,670","false","1,579","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-05-13","Tennessee","1,558","1,667","false","1,575","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-05-20","Tennessee","1,535","1,653","false","1,564","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-05-27","Tennessee","1,456","1,644","false","1,557","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-06-03","Tennessee","1,515","1,634","false","1,550","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-06-10","Tennessee","1,468","1,633","false","1,545","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-06-17","Tennessee","1,513","1,624","false","1,540","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-06-24","Tennessee","1,471","1,622","false","1,539","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-07-01","Tennessee","1,506","1,620","false","1,536","0","7,882","0","2023","Predicted (weighted)","All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2020-12-26","United States","84,373","61,363","true","58,988","25,385","1,356,583","43.03429684359","2020","Unweighted","All causes",,
